pitch_mean,intensity_mean,f1_mean,f2_mean,rms,zcr,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,minF0,maxF0,avgF0,min_intensity,max_intensity,avg_intensity,jitter,shimmer,hnr,mean_fft,std_fft,maxv_fft,minv_fft,median_fft,skew_fft,kurt_fft,q1_fft,q3_fft,mode_fft,iqr_fft,path,mean_mfcc,std_mfcc,maxv_mfcc,minv_mfcc,median_mfcc,skew_mfcc,kurt_mfcc,q1_mfcc,q3_mfcc,mode_mfcc,iqr_mfcc,source,class
287.8241780539545,56.33724447501362,555.8325858174344,1545.6511144619076,0.0117776842554277,0.0947265625,2322.9162265977534,2549.6788113715693,22.749829616660804,3373.7921816697763,247.852,353.481,287.824,34.394,69.479,61.625,0.011,0.062,17.841,-2.6962420283374598e-18,0.2886751344718341,0.499985405294959,-0.499985405294959,0.0,-5.606559682854156e-17,-1.2000000020448518,-0.2499927026474794,0.2499927026474794,-0.499985405294959,0.4999854052949589,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_bought_fear.wav,-21.794064,100.70777,70.544235,-453.84668,-3.139577,-3.8997619182300927,13.97634797086976,-10.40010690689087,2.302802085876465,-453.84668,12.702908992767334,TESS,female_fear
317.52161779308074,59.01547412412685,607.0440851366549,1573.3754491478437,0.0146013010244766,0.0878627232142857,2234.381627895358,2614.874084139774,22.51616476699331,3141.327036830357,260.911,399.105,317.522,27.134,68.946,62.961,0.009,0.042,20.463,-5.205881345214474e-18,0.288675134480198,0.4999859103333615,-0.4999859103333615,0.0,5.267054790179941e-18,-1.2000000019057788,-0.2499929551666807,0.2499929551666807,-0.4999859103333615,0.4999859103333615,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_burn_fear.wav,-21.817219,102.15705,72.87014,-459.04938,-4.3069477,-3.868275813978367,13.819139233370429,-8.95860767364502,3.645468533039093,-459.04938,12.604076206684113,TESS,female_fear
298.79176859354186,57.678873536102735,723.2453327549977,1747.0209915918924,0.0145423943149323,0.093701171875,2469.7764889972823,2613.9180747920163,22.74996577997582,3962.655651855469,230.18,412.601,298.792,29.509,69.43,63.393,0.01,0.044,18.293,-8.426865148737383e-18,0.2886751345066981,0.4999876460850443,-0.4999876460850443,0.0,2.55425775491428e-17,-1.2000000014651435,-0.2499938230425221,0.2499938230425221,-0.4999876460850443,0.4999876460850443,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_cab_fear.wav,-21.478115,93.19615,57.422863,-422.62225,-2.010958,-3.948089868832792,14.190335953879089,-7.202491283416748,1.186069756746292,-422.62225,8.38856104016304,TESS,female_fear
295.069041344353,57.56285872272769,702.9607654399601,1612.9848022600574,0.0136889185718061,0.0997767857142857,2465.6746033735444,2630.8315734994444,22.01172305820646,3626.167006138393,252.767,391.558,295.069,29.158,68.545,62.831,0.01,0.048,20.905,-1.404652208113391e-05,0.2886751344808989,0.4999719069558377,-0.5,-1.4046522081132712e-05,1.2887458675321235e-16,-1.2000000018941266,-0.2500070232610406,0.2499789302168783,-0.5,0.4999859534779188,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_calm_fear.wav,-21.59628,96.15297,68.9401,-434.07977,-2.953609,-3.8972873437930833,13.9748317082066,-8.899019241333008,-0.238739013671875,-434.07977,8.660280227661133,TESS,female_fear
304.790380515193,60.404995149207,675.3088830987972,1840.919527630496,0.0180425640968326,0.1007529810855263,2634.7535403995776,2718.8386268295185,21.45385756777537,4258.113551089638,252.724,416.423,304.79,31.972,72.631,65.271,0.01,0.048,17.905,0.0,0.2886751344970041,0.4999869842509436,-0.4999869842509436,0.0,4.8055295608607296e-18,-1.2000000016263332,-0.2499934921254718,0.2499934921254718,-0.4999869842509436,0.4999869842509436,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_came_fear.wav,-19.672207,87.883606,52.47764,-397.96576,-0.9677145,-3.950386324984239,14.190590781184358,-9.062535285949709,2.600288569927216,-397.96576,11.662823855876924,TESS,female_fear
297.3186149594274,58.56770646811419,729.4229871237262,1669.982609715471,0.0172471282748372,0.1211480034722222,2736.759884614596,2711.4285375730697,22.41855237013308,4166.72193287037,251.12,365.979,297.319,25.348,72.354,64.907,0.007,0.044,20.976,-1.208663701411876e-05,0.2886751345104696,0.4999758267259717,-0.5,-1.2086637014117192e-05,6.556656474700104e-17,-1.2000000014024337,-0.250006043318507,0.2499818700444788,-0.5,0.4999879133629858,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_cause_fear.wav,-21.740107,91.569435,52.941364,-416.20123,-4.072486,-3.960258868276809,14.24275447065369,-10.419390439987184,0.3104251623153686,-416.20123,10.729815602302551,TESS,female_fear
306.77463306504364,61.93651260118924,639.8620812632472,1879.6313019131037,0.0217852415641951,0.1002484489889705,2635.4293022420497,2726.4510190778783,20.419679123769043,4388.468390969669,253.734,391.187,306.775,32.966,70.195,66.65,0.008,0.037,20.193,8.99447060428793e-18,0.2886751344753467,0.4999856152363416,-0.4999856152363416,0.0,-6.24704240099021e-17,-1.2000000019864456,-0.2499928076181708,0.2499928076181708,-0.4999856152363416,0.4999856152363416,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_chain_fear.wav,-20.7711,86.75222,47.225266,-394.51163,-3.0965252,-3.963240947050793,14.245566971357375,-9.219962120056152,1.3444704711437223,-394.51163,10.564432591199877,TESS,female_fear
296.1774254044911,55.89417761850898,733.610854746461,1791.2863180879572,0.0123973118248301,0.1139805169753086,2584.5847866058525,2618.455839643046,20.509943218012715,3784.2229817708335,250.049,393.852,296.177,30.108,69.995,62.143,0.01,0.048,18.78,-1.4260239893813473e-18,0.2886751345097184,0.4999878596576423,-0.4999878596576423,0.0,-3.731304011224921e-18,-1.200000001414924,-0.2499939298288211,0.2499939298288211,-0.4999878596576423,0.4999878596576423,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_chair_fear.wav,-21.282234,97.31036,61.77246,-440.03198,-0.7728609,-3.9443875856274215,14.174278253482807,-9.838061571121216,2.6081372499465942,-440.03198,12.44619882106781,TESS,female_fear
295.0229608298391,54.08586448145722,799.4283670609209,1784.65901700966,0.0099918442930621,0.1227513363486842,2820.95009095974,2776.665873976331,22.392110384299222,3999.618279708059,260.362,363.303,295.023,29.65,65.828,60.232,0.009,0.045,16.261,-1.2962770921934374e-05,0.2886751344977987,0.4999740744581561,-0.5,-1.2962770921912268e-05,3.331034817560472e-16,-1.200000001613121,-0.2500064813854609,0.2499805558436171,-0.5,0.499987037229078,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_chalk_fear.wav,-22.547426,100.32044,53.126083,-455.91772,-1.564871,-4.000343600434633,14.43034767045975,-7.598405122756958,1.787420690059662,-455.91772,9.38582581281662,TESS,female_fear
297.0994808801994,58.44039757348052,774.9361813233048,1821.2693496928632,0.0177868440061983,0.1007848668981481,2578.904825466592,2720.37796520818,22.43293610503264,3921.681242766204,269.266,331.097,297.099,33.059,72.897,65.347,0.008,0.047,20.432,-1.2174336498666434e-05,0.2886751345092412,0.4999756513270027,-0.5,-1.2174336498660823e-05,4.3267951276517407e-16,-1.2000000014228591,-0.2500060871682493,0.249981738495252,-0.5,0.4999878256635013,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_chat_fear.wav,-21.09501,90.92315,54.3971,-412.88113,-2.2651968,-3.963286949669325,14.26299522981817,-9.264417171478271,0.546718955039978,-412.88113,9.81113612651825,TESS,female_fear
309.32691940310315,57.18192405227491,830.1445161728229,1872.898172829204,0.0186708711627169,0.1078194754464285,2780.992196467974,2800.8207117556963,22.19329673564117,4077.9690569196423,263.534,405.521,309.327,31.792,75.178,66.235,0.01,0.062,18.336,3.6097680685506484e-18,0.2886751344798354,0.4999858880641246,-0.4999858880641246,0.0,3.8686116804267806e-17,-1.2000000019118078,-0.2499929440320623,0.2499929440320623,-0.4999858880641246,0.4999858880641247,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_check_fear.wav,-20.354237,87.76141,41.880043,-399.7094,-1.8642879,-4.010755994536392,14.470844923631407,-5.578706860542297,0.952810913324356,-399.7094,6.531517773866653,TESS,female_fear
286.38548892840004,56.51635633939717,748.4877813075481,1940.0892850320176,0.0163042916311462,0.1092142244664634,2741.503692337029,2733.3613827654603,23.31508776184801,3993.93710699314,240.097,375.821,286.385,30.84,73.235,65.363,0.009,0.05,19.946,-1.1982936298693692e-05,0.2886751345119107,0.4999760341274026,-0.5,-1.1982936298710636e-05,-3.8036851544260336e-16,-1.2000000013784708,-0.2500059914681494,0.2499820255955519,-0.5,0.4999880170637013,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_cheek_fear.wav,-21.176569,96.13212,38.54251,-437.52847,-0.4728577,-4.039545870589572,14.60306805862104,-4.680945158004761,3.546155631542206,-437.52847,8.227100789546967,TESS,female_fear
284.33951014032687,54.666217347017984,818.7738413730154,2022.0767024121203,0.0115897479965393,0.1205348738704819,3117.3500225602065,2914.4862162222703,22.52597237016359,4953.923239834337,246.872,349.344,284.34,31.353,70.755,61.972,0.007,0.049,19.849,-1.0514720252162013e-17,0.2886751345138969,0.4999881614774476,-0.4999881614774476,0.0,-1.5948615900864368e-17,-1.2000000013454464,-0.2499940807387238,0.2499940807387238,-0.4999881614774476,0.4999881614774476,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_chief_fear.wav,-21.255539,97.570564,34.142513,-444.4369,-0.020252354,-4.0596140972534345,14.700872620953607,-5.515400409698486,4.194668173789978,-444.4369,9.710068583488464,TESS,female_fear
306.6331825684041,53.80636377077095,840.6153875783542,1928.3321129659255,0.0101300973816725,0.1413419699367088,3139.991596234871,2859.6492370887686,24.8256160773645,4829.47284167326,244.534,406.442,306.633,24.359,67.009,60.464,0.011,0.057,15.873,2.8117339233204572e-18,0.2886751345065237,0.4999876338634283,-0.4999876338634283,0.0,4.930941842237232e-17,-1.2000000014680448,-0.2499938169317141,0.2499938169317141,-0.4999876338634283,0.4999876338634283,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_choice_fear.wav,-21.909472,99.88829,40.458927,-454.4674,-0.43709671,-4.037361797745052,14.593308355557433,-6.138326406478882,3.605136811733246,-454.4674,9.743463218212128,TESS,female_fear
283.4248352228636,59.15544147116695,623.9948653709382,1584.5672887102291,0.0194053882828092,0.0856648234577922,2282.0006017022606,2631.6152488348234,22.073521790786867,3348.843559760552,236.749,326.089,283.425,31.068,72.283,66.213,0.009,0.039,22.257,0.0,0.2886751345007719,0.4999872374097047,-0.4999872374097047,0.0,2.0733068880267518e-17,-1.2000000015636836,-0.2499936187048523,0.2499936187048523,-0.4999872374097047,0.4999872374097047,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_cool_fear.wav,-21.832043,95.16954,63.671097,-430.4705,-2.7315373,-3.9126244648011967,14.030584241529157,-8.902648448944092,0.4685860723257065,-430.4705,9.371234521269798,TESS,female_fear
294.6508319979997,58.14798911352568,693.6326206722349,1692.551427225167,0.0145750625779939,0.0844930013020833,2432.272149455112,2792.169025382652,21.35155438565257,4053.436604817709,256.245,344.702,294.651,30.986,69.662,63.174,0.007,0.044,20.417,6.2237887784532365e-18,0.2886751344866673,0.4999863137437385,-0.4999863137437385,0.0,-4.042469396990024e-17,-1.2000000017982104,-0.2499931568718692,0.2499931568718692,-0.4999863137437385,0.4999863137437385,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_dab_fear.wav,-22.172297,95.45783,59.316544,-433.02722,-3.3996494,-3.9465630972333,14.187304109656637,-9.700396537780762,-0.7504877597093582,-433.02722,8.949908778071404,TESS,female_fear
292.7580543656695,58.0022082592825,536.8966190643636,1844.921996871268,0.0155716330367706,0.0880512438322368,2506.3080870282806,2741.94741898149,21.59791854535993,3952.405247738487,237.113,393.232,292.758,29.818,70.026,64.061,0.009,0.049,19.085,1.7708689901858724e-17,0.2886751344975315,0.4999870193930268,-0.4999870193930268,0.0,6.517874518758432e-17,-1.2000000016175627,-0.2499935096965134,0.2499935096965134,-0.4999870193930268,0.4999870193930268,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_date_fear.wav,-21.776554,96.98879,54.46335,-439.54843,-2.0749218,-3.960944725524568,14.23445980468336,-7.4703192710876465,3.717932164669037,-439.54843,11.188251435756683,TESS,female_fear
301.53059259852336,55.96454770341085,618.0630286182392,1792.920948290818,0.0116118893943948,0.0880872938368055,2533.938168482758,2835.937375849344,23.361333425234758,4249.138020833333,259.245,409.228,301.531,34.425,68.056,61.398,0.01,0.049,19.619,-1.395006598171058e-17,0.2886751344874914,0.4999863659913288,-0.4999863659913288,0.0,5.688190015857648e-17,-1.2000000017845074,-0.2499931829956644,0.2499931829956644,-0.4999863659913288,0.4999863659913288,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_dead_fear.wav,-23.18265,100.321815,53.4285,-455.9832,-2.3787065,-3.982446415953429,14.339276265056665,-9.797621726989746,2.4945133328437805,-455.9832,12.292135059833528,TESS,female_fear
310.9872503040679,54.19126494942039,666.1768394307801,1786.8208577086398,0.010109121016033,0.1318219866071428,3092.282978709836,2854.364898116275,22.60617854520594,4729.02041015625,247.674,410.107,310.987,29.743,70.23,60.744,0.014,0.074,18.239,5.598130673705733e-18,0.2886751344805332,0.4999859309490981,-0.4999859309490981,0.0,-7.713710596708254e-17,-1.2000000019002066,-0.249992965474549,0.249992965474549,-0.4999859309490981,0.4999859309490981,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_death_fear.wav,-21.785362,100.80018,51.169712,-456.75104,-1.4039972,-3.9869735251060567,14.352944769580358,-9.577775716781616,6.6425474882125854,-456.75104,16.2203232049942,TESS,female_fear
296.0293895867216,55.5092950693314,601.7145517361387,1901.6733968630715,0.0127336270979214,0.0894618890224359,2665.8077542869964,2875.916233514052,21.707744010601463,4341.19384765625,243.454,378.607,296.029,29.469,69.591,62.827,0.011,0.045,20.269,-1.267684194512598e-05,0.2886751345020313,0.4999746463161097,-0.5,-1.2676841945134629e-05,-1.8908824324479331e-16,-1.2000000015427423,-0.2500063384209726,0.2499809847370823,-0.5,0.4999873231580549,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_deep_fear.wav,-22.538631,103.19269,39.82892,-469.15976,-2.1133664,-4.030264329094918,14.554439847380742,-6.524814009666443,4.239583373069763,-469.15976,10.764397382736206,TESS,female_fear
298.77822326396443,55.99251276567656,625.5043813566896,1621.3161842409577,0.0110533445048394,0.0888101156655844,2446.8169134747004,2746.419752716119,23.15256978581453,4040.4104859983768,237.723,395.905,298.778,36.615,67.355,60.834,0.01,0.047,18.787,-1.2790995139430573e-05,0.2886751345003528,0.4999744180097211,-0.5,-1.2790995139421846e-05,3.4096799654504267e-16,-1.200000001570652,-0.2500063954975697,0.2499808135072908,-0.5,0.4999872090048605,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_dime_fear.wav,-22.617792,101.895424,62.35142,-461.25284,-2.0963526,-3.949934218541332,14.196563011987228,-9.584518432617188,1.2044284343719482,-461.25284,10.788946866989136,TESS,female_fear
308.72836428627124,56.61730029617048,736.4170490311366,1921.129907331696,0.0168702351523641,0.0909806436567164,2499.472252577984,2726.970365216849,22.87427155981501,3929.448387943097,267.462,355.816,308.728,31.311,69.767,65.191,0.012,0.049,18.196,-1.4666197348346728e-05,0.2886751344706263,0.4999706676053033,-0.5,-1.466619734835152e-05,1.0062387917403696e-16,-1.200000002064935,-0.2500073330986742,0.2499780007039774,-0.5,0.4999853338026516,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_dip_fear.wav,-20.589142,97.47914,46.62605,-442.2307,-1.1237929,-4.020106203706751,14.516212698115822,-4.963126182556152,3.499110162258148,-442.2307,8.4622363448143,TESS,female_fear
288.28191882719176,53.07894408372115,854.2186943614786,1963.2105292582244,0.0122051053542547,0.1071152797965116,2767.6020880756378,2759.8891450222877,22.894029409632093,4265.879644349564,246.445,334.037,288.282,29.415,71.982,62.816,0.01,0.051,18.389,-1.1356925453130997e-05,0.2886751345203464,0.4999772861490937,-0.5,-1.1356925453141324e-05,-2.6526454813025097e-16,-1.200000001238206,-0.2500056784627265,0.2499829646118203,-0.5,0.4999886430745468,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_ditch_fear.wav,-21.058577,99.99362,38.31589,-454.49124,0.44855866,-4.051144994140087,14.659804182480606,-4.163971424102783,6.398299694061279,-454.49124,10.562271118164062,TESS,female_fear
308.6161280785929,52.87054207079924,755.1661008929229,1784.3350134672953,0.0127746901082094,0.0882512872869318,2556.7374532542,2846.509947052989,23.621435157404616,3970.878362482245,268.56,385.055,308.616,26.709,70.844,62.945,0.009,0.046,22.236,-3.803677125831955e-18,0.288675134523003,0.4999888475007249,-0.4999888475007249,0.0,-6.413163988192603e-17,-1.2000000011940308,-0.2499944237503624,0.2499944237503624,-0.4999888475007249,0.4999888475007249,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_dodge_fear.wav,-22.857428,102.3615,46.770287,-465.972,-2.0163558,-4.031184302246811,14.571406167155484,-5.451646447181702,1.661206305027008,-465.972,7.11285275220871,TESS,female_fear
305.9325592707039,61.64079950893897,601.8141064345373,1616.6700446639138,0.0225008589588878,0.0789915272887323,2290.4816133236377,2596.49869758769,22.028247193071188,3574.086831536092,245.089,342.829,305.933,36.095,73.087,67.157,0.008,0.049,21.263,7.864553371815492e-18,0.2886751344842964,0.4999861645313926,-0.4999861645313926,0.0,-3.0521359145976493e-17,-1.2000000018376338,-0.2499930822656963,0.2499930822656963,-0.4999861645313926,0.4999861645313926,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_dog_fear.wav,-21.385416,89.7069,62.285748,-406.26138,-5.041505,-3.899534022452836,13.981474326388732,-9.833759784698486,-0.6271198242902756,-406.26138,9.20663996040821,TESS,female_fear
319.60207555483123,61.03186155442464,651.9337396101379,1623.0276609157777,0.025851225744503,0.08521728515625,2307.9107982136907,2620.5502106943886,22.998704229528794,3767.748962402344,278.354,349.959,319.602,35.308,75.927,68.788,0.008,0.04,23.072,-1.2227330529198865e-05,0.2886751345084946,0.4999755453389415,-0.4999999999999999,-1.2227330529198865e-05,-2.8892406230409186e-17,-1.2000000014352732,-0.2500061136652646,0.2499816590042061,-0.4999999999999999,0.4999877726694708,c:\Users\srian\Downloads\ser_major project\Data_exploration\TESS Toronto emotional speech set data/OAF_Fear/OAF_doll_fear.wav,-20.198235,89.09385,53.948982,-403.2544,-3.3002276,-3.933868687937789,14.112935285322193,-9.095116376876833,2.1555871963500977,-403.2544,11.250703573226929,TESS,female_fear
